Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed
Uruguay,URY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Latin America & Caribbean,0.010588235294117647
Albania,ALB,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2021,WDI,Social Indicators,Europe,0.010309278350515464
Armenia,ARM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Australia,AUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Austria,AUT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Bangladesh,BGD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2021,WDI,Social Indicators,South Asia,0.010101010101010102
Belgium,BEL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Bosnia and Herzegovina,BIH,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Bulgaria,BGR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Cote d'Ivoire,CIV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,86.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.011494252873563218
Croatia,HRV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Cyprus,CYP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Czechia,CZE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Denmark,DNK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Estonia,EST,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Fiji,FJI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2021,WDI,Social Indicators,East Asia & Pacific,0.010309278350515464
Finland,FIN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
France,FRA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Georgia,GEO,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Germany,DEU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Greece,GRC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Hungary,HUN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Iceland,ISL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Indonesia,IDN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,83.0,2021,WDI,Social Indicators,East Asia & Pacific,0.011904761904761904
Ireland,IRL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Italy,ITA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Japan,JPN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Kazakhstan,KAZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Central Asia,0.010588235294117647
Kenya,KEN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,85.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.011627906976744186
"Korea, Rep.",KOR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Kosovo,XKX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Kyrgyz Republic,KGZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Central Asia,0.010588235294117647
Latvia,LVA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Lithuania,LTU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Luxembourg,LUX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Malta,MLT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Mauritius,MUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.01020408163265306
Moldova,MDA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Nepal,NPL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,91.0,2021,WDI,Social Indicators,South Asia,0.010869565217391304
Netherlands,NLD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
North Macedonia,MKD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Norway,NOR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Pakistan,PAK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,86.0,2021,WDI,Social Indicators,South Asia,0.011494252873563218
Philippines,PHL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,91.0,2021,WDI,Social Indicators,East Asia & Pacific,0.010869565217391304
Poland,POL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Portugal,PRT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Romania,ROU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Rwanda,RWA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.01020408163265306
Senegal,SEN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.010309278350515464
Slovak Republic,SVK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Slovenia,SVN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
South Africa,ZAF,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,88.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.011235955056179775
Spain,ESP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Sri Lanka,LKA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2021,WDI,Social Indicators,South Asia,0.01
Sweden,SWE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Switzerland,CHE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Tajikistan,TJK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Central Asia,0.010588235294117647
Thailand,THA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2021,WDI,Social Indicators,East Asia & Pacific,0.01
Turkiye,TUR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2021,WDI,Social Indicators,Europe,0.01020408163265306
Uganda,UGA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,83.0,2021,WDI,Social Indicators,Sub-Saharan Africa,0.011904761904761904
United Kingdom,GBR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2021,WDI,Social Indicators,Europe,0.010588235294117647
Canada,CAN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,North America,0.010588235294117647
United States,USA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,North America,0.010588235294117647
Argentina,ARG,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Latin America & Caribbean,0.010588235294117647
Brazil,BRA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.010309278350515464
Colombia,COL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.01020408163265306
Costa Rica,CRI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Latin America & Caribbean,0.010588235294117647
Dominican Republic,DOM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.01
El Salvador,SLV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,94.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.010526315789473684
Guatemala,GTM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,90.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.01098901098901099
Honduras,HND,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.01
Mexico,MEX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2022,WDI,Social Indicators,North America,0.010101010101010102
Nicaragua,NIC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,92.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.010752688172043012
Paraguay,PRY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.010309278350515464
Peru,PER,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2022,WDI,Social Indicators,Latin America & Caribbean,0.01020408163265306
St. Lucia,LCA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Latin America & Caribbean,0.010588235294117647
Uruguay,URY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Latin America & Caribbean,0.010588235294117647
Albania,ALB,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2022,WDI,Social Indicators,Europe,0.010309278350515464
Armenia,ARM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Australia,AUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Austria,AUT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Bangladesh,BGD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2022,WDI,Social Indicators,South Asia,0.010101010101010102
Belgium,BEL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Bosnia and Herzegovina,BIH,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Bulgaria,BGR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Cote d'Ivoire,CIV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,83.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.011904761904761904
Croatia,HRV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Cyprus,CYP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Czechia,CZE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Denmark,DNK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Estonia,EST,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Fiji,FJI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2022,WDI,Social Indicators,East Asia & Pacific,0.010101010101010102
Finland,FIN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
France,FRA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Georgia,GEO,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Germany,DEU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Greece,GRC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Hungary,HUN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Iceland,ISL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Indonesia,IDN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,83.0,2022,WDI,Social Indicators,East Asia & Pacific,0.011904761904761904
Ireland,IRL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Italy,ITA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Japan,JPN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Kazakhstan,KAZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Central Asia,0.010588235294117647
Kenya,KEN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,85.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.011627906976744186
"Korea, Rep.",KOR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,East Asia & Pacific,0.010588235294117647
Kosovo,XKX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Kyrgyz Republic,KGZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Central Asia,0.010588235294117647
Latvia,LVA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Lithuania,LTU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Luxembourg,LUX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Malta,MLT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Mauritius,MUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.01020408163265306
Moldova,MDA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Nepal,NPL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,91.0,2022,WDI,Social Indicators,South Asia,0.010869565217391304
Netherlands,NLD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
North Macedonia,MKD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Norway,NOR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Pakistan,PAK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,86.0,2022,WDI,Social Indicators,South Asia,0.011494252873563218
Philippines,PHL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,91.0,2022,WDI,Social Indicators,East Asia & Pacific,0.010869565217391304
Poland,POL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Portugal,PRT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Romania,ROU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Rwanda,RWA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.01020408163265306
Senegal,SEN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.010309278350515464
Slovak Republic,SVK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Slovenia,SVN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
South Africa,ZAF,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,88.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.011235955056179775
Spain,ESP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Sri Lanka,LKA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2022,WDI,Social Indicators,South Asia,0.01
Sweden,SWE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Switzerland,CHE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Tajikistan,TJK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Central Asia,0.010588235294117647
Thailand,THA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2022,WDI,Social Indicators,East Asia & Pacific,0.01
Turkiye,TUR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2022,WDI,Social Indicators,Europe,0.01020408163265306
Uganda,UGA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,81.0,2022,WDI,Social Indicators,Sub-Saharan Africa,0.012195121951219513
United Kingdom,GBR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.44444444444444,2022,WDI,Social Indicators,Europe,0.010588235294117647
Canada,CAN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,North America,0.01060487038491752
United States,USA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,North America,0.01060487038491752
Argentina,ARG,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Latin America & Caribbean,0.01060487038491752
Brazil,BRA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.010309278350515464
Colombia,COL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01020408163265306
Costa Rica,CRI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Latin America & Caribbean,0.01060487038491752
Dominican Republic,DOM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01
El Salvador,SLV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,94.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.010526315789473684
Guatemala,GTM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,90.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01098901098901099
Honduras,HND,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,99.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01
Mexico,MEX,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2023,WDI,Social Indicators,North America,0.010101010101010102
Nicaragua,NIC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,90.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01098901098901099
Paraguay,PRY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,95.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.010416666666666666
Peru,PER,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,97.0,2023,WDI,Social Indicators,Latin America & Caribbean,0.01020408163265306
St. Lucia,LCA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Latin America & Caribbean,0.01060487038491752
Uruguay,URY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Latin America & Caribbean,0.01060487038491752
Albania,ALB,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,96.0,2023,WDI,Social Indicators,Europe,0.010309278350515464
Armenia,ARM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Australia,AUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,East Asia & Pacific,0.01060487038491752
Austria,AUT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Bangladesh,BGD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,98.0,2023,WDI,Social Indicators,South Asia,0.010101010101010102
Belgium,BEL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Bosnia and Herzegovina,BIH,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Bulgaria,BGR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Cote d'Ivoire,CIV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,84.0,2023,WDI,Social Indicators,Sub-Saharan Africa,0.011764705882352941
Croatia,HRV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
Cyprus,CYP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,93.29629629629628,2023,WDI,Social Indicators,Europe,0.01060487038491752
