Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed
Portugal,PRT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Romania,ROU,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Rwanda,RWA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-116697811000.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,-25.48285361857371
Senegal,SEN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,926847319100.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,27.555054684633106
Slovak Republic,SVK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Slovenia,SVN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
South Africa,ZAF,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-12055403100.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,-23.212778786510746
Spain,ESP,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Sri Lanka,LKA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,914172906224.148,2021,WDI,Economic Indicators,South Asia,27.541285565810206
Sweden,SWE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Switzerland,CHE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Tajikistan,TJK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Central Asia,28.524305164029702
Thailand,THA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,289148000000.0,2021,WDI,Economic Indicators,East Asia & Pacific,26.390204504704997
Turkiye,TUR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Uganda,UGA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,874539023800.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,27.496962754538657
United Kingdom,GBR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2443139879985.249,2021,WDI,Economic Indicators,Europe,28.524305164029702
Canada,CAN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,North America,28.793183158998573
United States,USA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,124891053839.477,2022,WDI,Economic Indicators,North America,25.550707624935193
Argentina,ARG,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-1779200100.0,2022,WDI,Economic Indicators,Latin America & Caribbean,-21.29942971878762
Brazil,BRA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,12473585100.0,2022,WDI,Economic Indicators,Latin America & Caribbean,23.246879053394085
Colombia,COL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,7274000000000.0,2022,WDI,Economic Indicators,Latin America & Caribbean,29.615327462493482
Costa Rica,CRI,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,67396115464.7192,2022,WDI,Economic Indicators,Latin America & Caribbean,24.933853219163993
Dominican Republic,DOM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,145156905900.0,2022,WDI,Economic Indicators,Latin America & Caribbean,25.70108110397042
El Salvador,SLV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,33591159.0,2022,WDI,Economic Indicators,Latin America & Caribbean,17.329773495079714
Guatemala,GTM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-1449323400.0,2022,WDI,Economic Indicators,Latin America & Caribbean,-21.094362664477902
Honduras,HND,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,7816500000.0,2022,WDI,Economic Indicators,Latin America & Caribbean,22.779502721109587
Mexico,MEX,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,67755562000.0,2022,WDI,Economic Indicators,North America,24.939172389292253
Nicaragua,NIC,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Latin America & Caribbean,28.793183158998573
Paraguay,PRY,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,12152520705937.4,2022,WDI,Economic Indicators,Latin America & Caribbean,30.128557729706447
Peru,PER,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-1922000000.0,2022,WDI,Economic Indicators,Latin America & Caribbean,-21.376632148014803
St. Lucia,LCA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Latin America & Caribbean,28.793183158998573
Uruguay,URY,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-9335633596.52848,2022,WDI,Economic Indicators,Latin America & Caribbean,-22.95710448496605
Albania,ALB,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,804712130.29848,2022,WDI,Economic Indicators,Europe,20.505995170556947
Armenia,ARM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,85949459000.0,2022,WDI,Economic Indicators,Europe,25.17702527440991
Australia,AUS,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,16496000000.0,2022,WDI,Economic Indicators,East Asia & Pacific,23.526383764281636
Austria,AUT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Bangladesh,BGD,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,South Asia,28.793183158998573
Belgium,BEL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Bosnia and Herzegovina,BIH,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2269207000.0,2022,WDI,Economic Indicators,Europe,21.542696268640203
Bulgaria,BGR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Cote d'Ivoire,CIV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,1300510265300.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,27.893777815153445
Croatia,HRV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,1140978500.0,2022,WDI,Economic Indicators,Europe,20.855152065405186
Cyprus,CYP,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Czechia,CZE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Denmark,DNK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Estonia,EST,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Fiji,FJI,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,East Asia & Pacific,28.793183158998573
Finland,FIN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
France,FRA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Georgia,GEO,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Germany,DEU,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Greece,GRC,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Hungary,HUN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Iceland,ISL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Indonesia,IDN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,70749222806890.0,2022,WDI,Economic Indicators,East Asia & Pacific,31.890162667329946
Ireland,IRL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Italy,ITA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Japan,JPN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,East Asia & Pacific,28.793183158998573
Kazakhstan,KAZ,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Central Asia,28.793183158998573
Kenya,KEN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,47534000000.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,24.584711081426622
"Korea, Rep.",KOR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,13194900000000.0,2022,WDI,Economic Indicators,East Asia & Pacific,30.210851507226923
Kosovo,XKX,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,62000000.0,2022,WDI,Economic Indicators,Europe,17.9426449591384
Kyrgyz Republic,KGZ,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,34373271000.0,2022,WDI,Economic Indicators,Central Asia,24.260545093515425
Latvia,LVA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Lithuania,LTU,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Luxembourg,LUX,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Malta,MLT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Mauritius,MUS,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Sub-Saharan Africa,28.793183158998573
Moldova,MDA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Nepal,NPL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,258897045660.893,2022,WDI,Economic Indicators,South Asia,26.27969631252212
Netherlands,NLD,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
North Macedonia,MKD,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,21227497523.0444,2022,WDI,Economic Indicators,Europe,23.778563231198728
Norway,NOR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Pakistan,PAK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,655519000000.0,2022,WDI,Economic Indicators,South Asia,27.208693125238867
Philippines,PHL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,70707734300.0,2022,WDI,Economic Indicators,East Asia & Pacific,24.981820799919376
Poland,POL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Portugal,PRT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Romania,ROU,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Rwanda,RWA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-202795919200.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,-26.035465986177947
Senegal,SEN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,1293594401400.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,27.888445817278637
Slovak Republic,SVK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Slovenia,SVN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
South Africa,ZAF,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,53435123600.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,24.701734112029982
Spain,ESP,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Sri Lanka,LKA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,70487180279.0947,2022,WDI,Economic Indicators,South Asia,24.97869669023108
Sweden,SWE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Switzerland,CHE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Tajikistan,TJK,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Central Asia,28.793183158998573
Thailand,THA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,238433000000.0,2022,WDI,Economic Indicators,East Asia & Pacific,26.197354185381037
Turkiye,TUR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Uganda,UGA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,962149720600.0,2022,WDI,Economic Indicators,Sub-Saharan Africa,27.592435910222665
United Kingdom,GBR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,3196837510184.924,2022,WDI,Economic Indicators,Europe,28.793183158998573
Canada,CAN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,North America,29.125194704799593
United States,USA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,34657998787.7699,2023,WDI,Economic Indicators,North America,24.2687943812164
Argentina,ARG,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2355053000.0,2023,WDI,Economic Indicators,Latin America & Caribbean,21.579829069894025
Brazil,BRA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-20192760200.0,2023,WDI,Economic Indicators,Latin America & Caribbean,-23.72858997121974
Colombia,COL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,1000263023100.0,2023,WDI,Economic Indicators,Latin America & Caribbean,27.631284104445037
Costa Rica,CRI,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-88937878897.8054,2023,WDI,Economic Indicators,Latin America & Caribbean,-25.211203973069125
Dominican Republic,DOM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,148393616100.0,2023,WDI,Economic Indicators,Latin America & Caribbean,25.723134148567052
El Salvador,SLV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-61479783.0,2023,WDI,Economic Indicators,Latin America & Caribbean,-17.934218963290828
Guatemala,GTM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,2943132200.0,2023,WDI,Economic Indicators,Latin America & Caribbean,21.80274022567815
Honduras,HND,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-6643500000.0,2023,WDI,Economic Indicators,Latin America & Caribbean,-22.61690477014616
Mexico,MEX,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,71339670000.0,2023,WDI,Economic Indicators,North America,24.99071839114456
Nicaragua,NIC,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Latin America & Caribbean,29.125194704799593
Paraguay,PRY,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,5042847008708.82,2023,WDI,Economic Indicators,Latin America & Caribbean,29.248991921206184
Peru,PER,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-10874000000.0,2023,WDI,Economic Indicators,Latin America & Caribbean,-23.109640455762104
St. Lucia,LCA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Latin America & Caribbean,29.125194704799593
Uruguay,URY,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,5245842362.80582,2023,WDI,Economic Indicators,Latin America & Caribbean,22.38070166910352
Albania,ALB,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,-811272327.321099,2023,WDI,Economic Indicators,Europe,-20.514114348958017
Armenia,ARM,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,32231047100.0,2023,WDI,Economic Indicators,Europe,24.196196020641924
Australia,AUS,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,17475000000.0,2023,WDI,Economic Indicators,East Asia & Pacific,23.58403712512351
Austria,AUT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Europe,29.125194704799593
Bangladesh,BGD,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,South Asia,29.125194704799593
Belgium,BEL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Europe,29.125194704799593
Bosnia and Herzegovina,BIH,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,690126696.5596336,2023,WDI,Economic Indicators,Europe,20.352385758351197
Bulgaria,BGR,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Europe,29.125194704799593
Cote d'Ivoire,CIV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,1300510265300.0,2023,WDI,Economic Indicators,Sub-Saharan Africa,27.893777815153445
Croatia,HRV,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,142312000.0,2023,WDI,Economic Indicators,Europe,18.77353239541406
Cyprus,CYP,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Europe,29.125194704799593
Czechia,CZE,Changes in inventories (constant LCU),NE.GDI.STKB.KN,0,4455652829836.291,2023,WDI,Economic Indicators,Europe,29.125194704799593
